0
-60.0
-59.0
-50.0
-46.4
-33.0
-39.0
-34.6
-31.6
-31.0
-30.2
-31.8
-26.2
-22.8
-25.0
-23.6
-25.0
-26.2
-30.6
-27.4
-30.0
-23.8
-28.4
-20.4
-21.8
-20.4
-23.2
-25.0
-19.2
-19.2
-18.2
-20.4
-20.4
-21.8
-18.2
-17.2
-17.2
-18.6
-15.0
-15.0
-15.0
-19.4
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-17.2
-19.4
-19.4
-19.4
-19.4
-17.2
-19.4
-17.2
-17.2
-17.2
-17.2
-17.2
-17.2
-17.2
-17.2
-17.2
-17.8
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-16.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-16.0
-16.0
-15.0
-16.0
-16.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
-15.0
