"Step","MSE_Human_200_4 - rollout/ep_rew_mean","MSE_Human_200_4 - rollout/ep_rew_mean__MIN","MSE_Human_200_4 - rollout/ep_rew_mean__MAX","MSE_Human_200_3 - rollout/ep_rew_mean","MSE_Human_200_3 - rollout/ep_rew_mean__MIN","MSE_Human_200_3 - rollout/ep_rew_mean__MAX","MSE_Human_200_2 - rollout/ep_rew_mean","MSE_Human_200_2 - rollout/ep_rew_mean__MIN","MSE_Human_200_2 - rollout/ep_rew_mean__MAX","MSE_Human_200_1 - rollout/ep_rew_mean","MSE_Human_200_1 - rollout/ep_rew_mean__MIN","MSE_Human_200_1 - rollout/ep_rew_mean__MAX","MSE_Human_200_0 - rollout/ep_rew_mean","MSE_Human_200_0 - rollout/ep_rew_mean__MIN","MSE_Human_200_0 - rollout/ep_rew_mean__MAX","MSE_Human_100_4 - rollout/ep_rew_mean","MSE_Human_100_4 - rollout/ep_rew_mean__MIN","MSE_Human_100_4 - rollout/ep_rew_mean__MAX","MSE_Human_100_3 - rollout/ep_rew_mean","MSE_Human_100_3 - rollout/ep_rew_mean__MIN","MSE_Human_100_3 - rollout/ep_rew_mean__MAX","MSE_Human_100_2 - rollout/ep_rew_mean","MSE_Human_100_2 - rollout/ep_rew_mean__MIN","MSE_Human_100_2 - rollout/ep_rew_mean__MAX","MSE_Human_100_1 - rollout/ep_rew_mean","MSE_Human_100_1 - rollout/ep_rew_mean__MIN","MSE_Human_100_1 - rollout/ep_rew_mean__MAX","MSE_Human_100_0 - rollout/ep_rew_mean","MSE_Human_100_0 - rollout/ep_rew_mean__MIN","MSE_Human_100_0 - rollout/ep_rew_mean__MAX","MSE_Human_50_4 - rollout/ep_rew_mean","MSE_Human_50_4 - rollout/ep_rew_mean__MIN","MSE_Human_50_4 - rollout/ep_rew_mean__MAX","MSE_Human_50_3 - rollout/ep_rew_mean","MSE_Human_50_3 - rollout/ep_rew_mean__MIN","MSE_Human_50_3 - rollout/ep_rew_mean__MAX","MSE_Human_50_2 - rollout/ep_rew_mean","MSE_Human_50_2 - rollout/ep_rew_mean__MIN","MSE_Human_50_2 - rollout/ep_rew_mean__MAX","MSE_Human_50_1 - rollout/ep_rew_mean","MSE_Human_50_1 - rollout/ep_rew_mean__MIN","MSE_Human_50_1 - rollout/ep_rew_mean__MAX","MSE_Human_50_0 - rollout/ep_rew_mean","MSE_Human_50_0 - rollout/ep_rew_mean__MIN","MSE_Human_50_0 - rollout/ep_rew_mean__MAX","MSE_Human_25_4 - rollout/ep_rew_mean","MSE_Human_25_4 - rollout/ep_rew_mean__MIN","MSE_Human_25_4 - rollout/ep_rew_mean__MAX","MSE_Human_25_3 - rollout/ep_rew_mean","MSE_Human_25_3 - rollout/ep_rew_mean__MIN","MSE_Human_25_3 - rollout/ep_rew_mean__MAX","MSE_Human_25_2 - rollout/ep_rew_mean","MSE_Human_25_2 - rollout/ep_rew_mean__MIN","MSE_Human_25_2 - rollout/ep_rew_mean__MAX","MSE_Human_25_1 - rollout/ep_rew_mean","MSE_Human_25_1 - rollout/ep_rew_mean__MIN","MSE_Human_25_1 - rollout/ep_rew_mean__MAX","MSE_Human_25_0 - rollout/ep_rew_mean","MSE_Human_25_0 - rollout/ep_rew_mean__MIN","MSE_Human_25_0 - rollout/ep_rew_mean__MAX","MSE_Human_10_4 - rollout/ep_rew_mean","MSE_Human_10_4 - rollout/ep_rew_mean__MIN","MSE_Human_10_4 - rollout/ep_rew_mean__MAX","MSE_Human_10_3 - rollout/ep_rew_mean","MSE_Human_10_3 - rollout/ep_rew_mean__MIN","MSE_Human_10_3 - rollout/ep_rew_mean__MAX","MSE_Human_10_2 - rollout/ep_rew_mean","MSE_Human_10_2 - rollout/ep_rew_mean__MIN","MSE_Human_10_2 - rollout/ep_rew_mean__MAX","MSE_Human_10_1 - rollout/ep_rew_mean","MSE_Human_10_1 - rollout/ep_rew_mean__MIN","MSE_Human_10_1 - rollout/ep_rew_mean__MAX","MSE_Human_10_0 - rollout/ep_rew_mean","MSE_Human_10_0 - rollout/ep_rew_mean__MIN","MSE_Human_10_0 - rollout/ep_rew_mean__MAX","Preference_Improved1_200_4 - rollout/ep_rew_mean","Preference_Improved1_200_4 - rollout/ep_rew_mean__MIN","Preference_Improved1_200_4 - rollout/ep_rew_mean__MAX","Preference_Improved1_200_3 - rollout/ep_rew_mean","Preference_Improved1_200_3 - rollout/ep_rew_mean__MIN","Preference_Improved1_200_3 - rollout/ep_rew_mean__MAX","Preference_Improved1_200_2 - rollout/ep_rew_mean","Preference_Improved1_200_2 - rollout/ep_rew_mean__MIN","Preference_Improved1_200_2 - rollout/ep_rew_mean__MAX","Preference_Improved1_200_1 - rollout/ep_rew_mean","Preference_Improved1_200_1 - rollout/ep_rew_mean__MIN","Preference_Improved1_200_1 - rollout/ep_rew_mean__MAX","Preference_Improved1_200_0 - rollout/ep_rew_mean","Preference_Improved1_200_0 - rollout/ep_rew_mean__MIN","Preference_Improved1_200_0 - rollout/ep_rew_mean__MAX","Preference_Improved1_100_4 - rollout/ep_rew_mean","Preference_Improved1_100_4 - rollout/ep_rew_mean__MIN","Preference_Improved1_100_4 - rollout/ep_rew_mean__MAX","Preference_Improved1_100_3 - rollout/ep_rew_mean","Preference_Improved1_100_3 - rollout/ep_rew_mean__MIN","Preference_Improved1_100_3 - rollout/ep_rew_mean__MAX","Preference_Improved1_100_2 - rollout/ep_rew_mean","Preference_Improved1_100_2 - rollout/ep_rew_mean__MIN","Preference_Improved1_100_2 - rollout/ep_rew_mean__MAX","Preference_Improved1_100_1 - rollout/ep_rew_mean","Preference_Improved1_100_1 - rollout/ep_rew_mean__MIN","Preference_Improved1_100_1 - rollout/ep_rew_mean__MAX","Preference_Improved1_100_0 - rollout/ep_rew_mean","Preference_Improved1_100_0 - rollout/ep_rew_mean__MIN","Preference_Improved1_100_0 - rollout/ep_rew_mean__MAX","Preference_Improved1_50_4 - rollout/ep_rew_mean","Preference_Improved1_50_4 - rollout/ep_rew_mean__MIN","Preference_Improved1_50_4 - rollout/ep_rew_mean__MAX","Preference_Improved1_50_3 - rollout/ep_rew_mean","Preference_Improved1_50_3 - rollout/ep_rew_mean__MIN","Preference_Improved1_50_3 - rollout/ep_rew_mean__MAX","Preference_Improved1_50_2 - rollout/ep_rew_mean","Preference_Improved1_50_2 - rollout/ep_rew_mean__MIN","Preference_Improved1_50_2 - rollout/ep_rew_mean__MAX","Preference_Improved1_50_1 - rollout/ep_rew_mean","Preference_Improved1_50_1 - rollout/ep_rew_mean__MIN","Preference_Improved1_50_1 - rollout/ep_rew_mean__MAX","Preference_Improved1_50_0 - rollout/ep_rew_mean","Preference_Improved1_50_0 - rollout/ep_rew_mean__MIN","Preference_Improved1_50_0 - rollout/ep_rew_mean__MAX","Preference_Improved1_25_4 - rollout/ep_rew_mean","Preference_Improved1_25_4 - rollout/ep_rew_mean__MIN","Preference_Improved1_25_4 - rollout/ep_rew_mean__MAX","Preference_Improved1_25_3 - rollout/ep_rew_mean","Preference_Improved1_25_3 - rollout/ep_rew_mean__MIN","Preference_Improved1_25_3 - rollout/ep_rew_mean__MAX","Preference_Improved1_25_2 - rollout/ep_rew_mean","Preference_Improved1_25_2 - rollout/ep_rew_mean__MIN","Preference_Improved1_25_2 - rollout/ep_rew_mean__MAX","Preference_Improved1_25_1 - rollout/ep_rew_mean","Preference_Improved1_25_1 - rollout/ep_rew_mean__MIN","Preference_Improved1_25_1 - rollout/ep_rew_mean__MAX","Preference_Improved1_25_0 - rollout/ep_rew_mean","Preference_Improved1_25_0 - rollout/ep_rew_mean__MIN","Preference_Improved1_25_0 - rollout/ep_rew_mean__MAX","Preference_Improved1_10_4 - rollout/ep_rew_mean","Preference_Improved1_10_4 - rollout/ep_rew_mean__MIN","Preference_Improved1_10_4 - rollout/ep_rew_mean__MAX","Preference_Improved1_10_3 - rollout/ep_rew_mean","Preference_Improved1_10_3 - rollout/ep_rew_mean__MIN","Preference_Improved1_10_3 - rollout/ep_rew_mean__MAX","Preference_Improved1_10_2 - rollout/ep_rew_mean","Preference_Improved1_10_2 - rollout/ep_rew_mean__MIN","Preference_Improved1_10_2 - rollout/ep_rew_mean__MAX","Preference_Improved1_10_1 - rollout/ep_rew_mean","Preference_Improved1_10_1 - rollout/ep_rew_mean__MIN","Preference_Improved1_10_1 - rollout/ep_rew_mean__MAX","Preference_Improved1_10_0 - rollout/ep_rew_mean","Preference_Improved1_10_0 - rollout/ep_rew_mean__MIN","Preference_Improved1_10_0 - rollout/ep_rew_mean__MAX","Preference_Improved100_200_4 - rollout/ep_rew_mean","Preference_Improved100_200_4 - rollout/ep_rew_mean__MIN","Preference_Improved100_200_4 - rollout/ep_rew_mean__MAX","Preference_Improved100_200_3 - rollout/ep_rew_mean","Preference_Improved100_200_3 - rollout/ep_rew_mean__MIN","Preference_Improved100_200_3 - rollout/ep_rew_mean__MAX","Preference_Improved100_200_2 - rollout/ep_rew_mean","Preference_Improved100_200_2 - rollout/ep_rew_mean__MIN","Preference_Improved100_200_2 - rollout/ep_rew_mean__MAX","Preference_Improved100_200_1 - rollout/ep_rew_mean","Preference_Improved100_200_1 - rollout/ep_rew_mean__MIN","Preference_Improved100_200_1 - rollout/ep_rew_mean__MAX","Preference_Improved100_200_0 - rollout/ep_rew_mean","Preference_Improved100_200_0 - rollout/ep_rew_mean__MIN","Preference_Improved100_200_0 - rollout/ep_rew_mean__MAX","Preference_Improved100_100_4 - rollout/ep_rew_mean","Preference_Improved100_100_4 - rollout/ep_rew_mean__MIN","Preference_Improved100_100_4 - rollout/ep_rew_mean__MAX","Preference_Improved100_100_3 - rollout/ep_rew_mean","Preference_Improved100_100_3 - rollout/ep_rew_mean__MIN","Preference_Improved100_100_3 - rollout/ep_rew_mean__MAX","Preference_Improved100_100_2 - rollout/ep_rew_mean","Preference_Improved100_100_2 - rollout/ep_rew_mean__MIN","Preference_Improved100_100_2 - rollout/ep_rew_mean__MAX","Preference_Improved100_100_1 - rollout/ep_rew_mean","Preference_Improved100_100_1 - rollout/ep_rew_mean__MIN","Preference_Improved100_100_1 - rollout/ep_rew_mean__MAX","Preference_Improved100_100_0 - rollout/ep_rew_mean","Preference_Improved100_100_0 - rollout/ep_rew_mean__MIN","Preference_Improved100_100_0 - rollout/ep_rew_mean__MAX","Preference_Improved100_50_4 - rollout/ep_rew_mean","Preference_Improved100_50_4 - rollout/ep_rew_mean__MIN","Preference_Improved100_50_4 - rollout/ep_rew_mean__MAX","Preference_Improved100_50_3 - rollout/ep_rew_mean","Preference_Improved100_50_3 - rollout/ep_rew_mean__MIN","Preference_Improved100_50_3 - rollout/ep_rew_mean__MAX","Preference_Improved100_50_2 - rollout/ep_rew_mean","Preference_Improved100_50_2 - rollout/ep_rew_mean__MIN","Preference_Improved100_50_2 - rollout/ep_rew_mean__MAX","Preference_Improved100_50_1 - rollout/ep_rew_mean","Preference_Improved100_50_1 - rollout/ep_rew_mean__MIN","Preference_Improved100_50_1 - rollout/ep_rew_mean__MAX","Preference_Improved100_50_0 - rollout/ep_rew_mean","Preference_Improved100_50_0 - rollout/ep_rew_mean__MIN","Preference_Improved100_50_0 - rollout/ep_rew_mean__MAX","Preference_Improved100_25_4 - rollout/ep_rew_mean","Preference_Improved100_25_4 - rollout/ep_rew_mean__MIN","Preference_Improved100_25_4 - rollout/ep_rew_mean__MAX","Preference_Improved100_25_3 - rollout/ep_rew_mean","Preference_Improved100_25_3 - rollout/ep_rew_mean__MIN","Preference_Improved100_25_3 - rollout/ep_rew_mean__MAX","Preference_Improved100_25_2 - rollout/ep_rew_mean","Preference_Improved100_25_2 - rollout/ep_rew_mean__MIN","Preference_Improved100_25_2 - rollout/ep_rew_mean__MAX","Preference_Improved100_25_1 - rollout/ep_rew_mean","Preference_Improved100_25_1 - rollout/ep_rew_mean__MIN","Preference_Improved100_25_1 - rollout/ep_rew_mean__MAX","Preference_Improved100_25_0 - rollout/ep_rew_mean","Preference_Improved100_25_0 - rollout/ep_rew_mean__MIN","Preference_Improved100_25_0 - rollout/ep_rew_mean__MAX","Preference_Improved100_10_4 - rollout/ep_rew_mean","Preference_Improved100_10_4 - rollout/ep_rew_mean__MIN","Preference_Improved100_10_4 - rollout/ep_rew_mean__MAX","Preference_Improved100_10_3 - rollout/ep_rew_mean","Preference_Improved100_10_3 - rollout/ep_rew_mean__MIN","Preference_Improved100_10_3 - rollout/ep_rew_mean__MAX","Preference_Improved100_10_2 - rollout/ep_rew_mean","Preference_Improved100_10_2 - rollout/ep_rew_mean__MIN","Preference_Improved100_10_2 - rollout/ep_rew_mean__MAX","Preference_Improved100_10_1 - rollout/ep_rew_mean","Preference_Improved100_10_1 - rollout/ep_rew_mean__MIN","Preference_Improved100_10_1 - rollout/ep_rew_mean__MAX","Preference_Improved100_10_0 - rollout/ep_rew_mean","Preference_Improved100_10_0 - rollout/ep_rew_mean__MIN","Preference_Improved100_10_0 - rollout/ep_rew_mean__MAX","Preference_Improved10_200_4 - rollout/ep_rew_mean","Preference_Improved10_200_4 - rollout/ep_rew_mean__MIN","Preference_Improved10_200_4 - rollout/ep_rew_mean__MAX","Preference_Improved10_200_3 - rollout/ep_rew_mean","Preference_Improved10_200_3 - rollout/ep_rew_mean__MIN","Preference_Improved10_200_3 - rollout/ep_rew_mean__MAX","Preference_Improved10_200_2 - rollout/ep_rew_mean","Preference_Improved10_200_2 - rollout/ep_rew_mean__MIN","Preference_Improved10_200_2 - rollout/ep_rew_mean__MAX","Preference_Improved10_200_1 - rollout/ep_rew_mean","Preference_Improved10_200_1 - rollout/ep_rew_mean__MIN","Preference_Improved10_200_1 - rollout/ep_rew_mean__MAX","Preference_Improved10_200_0 - rollout/ep_rew_mean","Preference_Improved10_200_0 - rollout/ep_rew_mean__MIN","Preference_Improved10_200_0 - rollout/ep_rew_mean__MAX","Preference_Improved10_100_4 - rollout/ep_rew_mean","Preference_Improved10_100_4 - rollout/ep_rew_mean__MIN","Preference_Improved10_100_4 - rollout/ep_rew_mean__MAX","Preference_Improved10_100_3 - rollout/ep_rew_mean","Preference_Improved10_100_3 - rollout/ep_rew_mean__MIN","Preference_Improved10_100_3 - rollout/ep_rew_mean__MAX","Preference_Improved10_100_2 - rollout/ep_rew_mean","Preference_Improved10_100_2 - rollout/ep_rew_mean__MIN","Preference_Improved10_100_2 - rollout/ep_rew_mean__MAX","Preference_Improved10_100_1 - rollout/ep_rew_mean","Preference_Improved10_100_1 - rollout/ep_rew_mean__MIN","Preference_Improved10_100_1 - rollout/ep_rew_mean__MAX","Preference_Improved10_100_0 - rollout/ep_rew_mean","Preference_Improved10_100_0 - rollout/ep_rew_mean__MIN","Preference_Improved10_100_0 - rollout/ep_rew_mean__MAX","Preference_Improved10_50_4 - rollout/ep_rew_mean","Preference_Improved10_50_4 - rollout/ep_rew_mean__MIN","Preference_Improved10_50_4 - rollout/ep_rew_mean__MAX","Preference_Improved10_50_3 - rollout/ep_rew_mean","Preference_Improved10_50_3 - rollout/ep_rew_mean__MIN","Preference_Improved10_50_3 - rollout/ep_rew_mean__MAX","Preference_Improved10_50_2 - rollout/ep_rew_mean","Preference_Improved10_50_2 - rollout/ep_rew_mean__MIN","Preference_Improved10_50_2 - rollout/ep_rew_mean__MAX","Preference_Improved10_50_1 - rollout/ep_rew_mean","Preference_Improved10_50_1 - rollout/ep_rew_mean__MIN","Preference_Improved10_50_1 - rollout/ep_rew_mean__MAX","Preference_Improved10_50_0 - rollout/ep_rew_mean","Preference_Improved10_50_0 - rollout/ep_rew_mean__MIN","Preference_Improved10_50_0 - rollout/ep_rew_mean__MAX","Preference_Improved10_25_4 - rollout/ep_rew_mean","Preference_Improved10_25_4 - rollout/ep_rew_mean__MIN","Preference_Improved10_25_4 - rollout/ep_rew_mean__MAX","Preference_Improved10_25_3 - rollout/ep_rew_mean","Preference_Improved10_25_3 - rollout/ep_rew_mean__MIN","Preference_Improved10_25_3 - rollout/ep_rew_mean__MAX","Preference_Improved10_25_2 - rollout/ep_rew_mean","Preference_Improved10_25_2 - rollout/ep_rew_mean__MIN","Preference_Improved10_25_2 - rollout/ep_rew_mean__MAX","Preference_Improved10_25_1 - rollout/ep_rew_mean","Preference_Improved10_25_1 - rollout/ep_rew_mean__MIN","Preference_Improved10_25_1 - rollout/ep_rew_mean__MAX","Preference_Improved10_25_0 - rollout/ep_rew_mean","Preference_Improved10_25_0 - rollout/ep_rew_mean__MIN","Preference_Improved10_25_0 - rollout/ep_rew_mean__MAX","Preference_Improved10_10_4 - rollout/ep_rew_mean","Preference_Improved10_10_4 - rollout/ep_rew_mean__MIN","Preference_Improved10_10_4 - rollout/ep_rew_mean__MAX","Preference_Improved10_10_3 - rollout/ep_rew_mean","Preference_Improved10_10_3 - rollout/ep_rew_mean__MIN","Preference_Improved10_10_3 - rollout/ep_rew_mean__MAX","Preference_Improved10_10_2 - rollout/ep_rew_mean","Preference_Improved10_10_2 - rollout/ep_rew_mean__MIN","Preference_Improved10_10_2 - rollout/ep_rew_mean__MAX","Preference_Improved10_10_1 - rollout/ep_rew_mean","Preference_Improved10_10_1 - rollout/ep_rew_mean__MIN","Preference_Improved10_10_1 - rollout/ep_rew_mean__MAX","Preference_Improved10_10_0 - rollout/ep_rew_mean","Preference_Improved10_10_0 - rollout/ep_rew_mean__MIN","Preference_Improved10_10_0 - rollout/ep_rew_mean__MAX"
"0","-1421.135009765625","-1421.135009765625","-1421.135009765625","-1187.5355224609375","-1187.5355224609375","-1187.5355224609375","-1116.3304443359375","-1116.3304443359375","-1116.3304443359375","-1186.78662109375","-1186.78662109375","-1186.78662109375","-1238.6815185546875","-1238.6815185546875","-1238.6815185546875","-1421.135009765625","-1421.135009765625","-1421.135009765625","-1187.5355224609375","-1187.5355224609375","-1187.5355224609375","-1116.3304443359375","-1116.3304443359375","-1116.3304443359375","-1186.78662109375","-1186.78662109375","-1186.78662109375","-1238.6815185546875","-1238.6815185546875","-1238.6815185546875","-1421.135009765625","-1421.135009765625","-1421.135009765625","-1187.5355224609375","-1187.5355224609375","-1187.5355224609375","-1116.3304443359375","-1116.3304443359375","-1116.3304443359375","-1186.78662109375","-1186.78662109375","-1186.78662109375","-1238.6815185546875","-1238.6815185546875","-1238.6815185546875","-1421.135009765625","-1421.135009765625","-1421.135009765625","-1187.5355224609375","-1187.5355224609375","-1187.5355224609375","-1116.3304443359375","-1116.3304443359375","-1116.3304443359375","-1186.78662109375","-1186.78662109375","-1186.78662109375","-1238.6815185546875","-1238.6815185546875","-1238.6815185546875","-1421.135009765625","-1421.135009765625","-1421.135009765625","-1187.5355224609375","-1187.5355224609375","-1187.5355224609375","-1116.3304443359375","-1116.3304443359375","-1116.3304443359375","-1186.78662109375","-1186.78662109375","-1186.78662109375","-1238.6815185546875","-1238.6815185546875","-1238.6815185546875","-1421.135009765625","-1421.135009765625","-1421.135009765625","-1187.5355224609375","-1187.5355224609375","-1187.5355224609375","-1116.3304443359375","-1116.3304443359375","-1116.3304443359375","-1186.78662109375","-1186.78662109375","-1186.78662109375","-1238.6815185546875","-1238.6815185546875","-1238.6815185546875","-1421.135009765625","-1421.135009765625","-1421.135009765625","-1187.5355224609375","-1187.5355224609375","-1187.5355224609375","-1116.3304443359375","-1116.3304443359375","-1116.3304443359375","-1186.78662109375","-1186.78662109375","-1186.78662109375","-1238.6815185546875","-1238.6815185546875","-1238.6815185546875","-1421.135009765625","-1421.135009765625","-1421.135009765625","-1187.5355224609375","-1187.5355224609375","-1187.5355224609375","-1116.3304443359375","-1116.3304443359375","-1116.3304443359375","-1186.78662109375","-1186.78662109375","-1186.78662109375","-1238.6815185546875","-1238.6815185546875","-1238.6815185546875","-1421.135009765625","-1421.135009765625","-1421.135009765625","-1187.5355224609375","-1187.5355224609375","-1187.5355224609375","-1116.3304443359375","-1116.3304443359375","-1116.3304443359375","-1186.78662109375","-1186.78662109375","-1186.78662109375","-1238.6815185546875","-1238.6815185546875","-1238.6815185546875","-1421.135009765625","-1421.135009765625","-1421.135009765625","-1187.5355224609375","-1187.5355224609375","-1187.5355224609375","-1116.3304443359375","-1116.3304443359375","-1116.3304443359375","-1186.78662109375","-1186.78662109375","-1186.78662109375","-1238.6815185546875","-1238.6815185546875","-1238.6815185546875","-1421.135009765625","-1421.135009765625","-1421.135009765625","-1187.5355224609375","-1187.5355224609375","-1187.5355224609375","-1116.3304443359375","-1116.3304443359375","-1116.3304443359375","-1186.78662109375","-1186.78662109375","-1186.78662109375","-1238.6815185546875","-1238.6815185546875","-1238.6815185546875","-1421.135009765625","-1421.135009765625","-1421.135009765625","-1187.5355224609375","-1187.5355224609375","-1187.5355224609375","-1116.3304443359375","-1116.3304443359375","-1116.3304443359375","-1186.78662109375","-1186.78662109375","-1186.78662109375","-1238.6815185546875","-1238.6815185546875","-1238.6815185546875","-1421.135009765625","-1421.135009765625","-1421.135009765625","-1187.5355224609375","-1187.5355224609375","-1187.5355224609375","-1116.3304443359375","-1116.3304443359375","-1116.3304443359375","-1186.78662109375","-1186.78662109375","-1186.78662109375","-1238.6815185546875","-1238.6815185546875","-1238.6815185546875","-1421.135009765625","-1421.135009765625","-1421.135009765625","-1187.5355224609375","-1187.5355224609375","-1187.5355224609375","-1116.3304443359375","-1116.3304443359375","-1116.3304443359375","-1186.78662109375","-1186.78662109375","-1186.78662109375","-1238.6815185546875","-1238.6815185546875","-1238.6815185546875","-1421.135009765625","-1421.135009765625","-1421.135009765625","-1187.5355224609375","-1187.5355224609375","-1187.5355224609375","-1116.3304443359375","-1116.3304443359375","-1116.3304443359375","-1186.78662109375","-1186.78662109375","-1186.78662109375","-1238.6815185546875","-1238.6815185546875","-1238.6815185546875","-1421.135009765625","-1421.135009765625","-1421.135009765625","-1187.5355224609375","-1187.5355224609375","-1187.5355224609375","-1116.3304443359375","-1116.3304443359375","-1116.3304443359375","-1186.78662109375","-1186.78662109375","-1186.78662109375","-1238.6815185546875","-1238.6815185546875","-1238.6815185546875","-1421.135009765625","-1421.135009765625","-1421.135009765625","-1187.5355224609375","-1187.5355224609375","-1187.5355224609375","-1116.3304443359375","-1116.3304443359375","-1116.3304443359375","-1186.78662109375","-1186.78662109375","-1186.78662109375","-1238.6815185546875","-1238.6815185546875","-1238.6815185546875","-1421.135009765625","-1421.135009765625","-1421.135009765625","-1187.5355224609375","-1187.5355224609375","-1187.5355224609375","-1116.3304443359375","-1116.3304443359375","-1116.3304443359375","-1186.78662109375","-1186.78662109375","-1186.78662109375","-1238.6815185546875","-1238.6815185546875","-1238.6815185546875","-1421.135009765625","-1421.135009765625","-1421.135009765625","-1187.5355224609375","-1187.5355224609375","-1187.5355224609375","-1116.3304443359375","-1116.3304443359375","-1116.3304443359375","-1186.78662109375","-1186.78662109375","-1186.78662109375","-1238.6815185546875","-1238.6815185546875","-1238.6815185546875","-1421.135009765625","-1421.135009765625","-1421.135009765625","-1187.5355224609375","-1187.5355224609375","-1187.5355224609375","-1116.3304443359375","-1116.3304443359375","-1116.3304443359375","-1186.78662109375","-1186.78662109375","-1186.78662109375","-1238.6815185546875","-1238.6815185546875","-1238.6815185546875"
